name,terminology,code,term
heart failure,SNOMED CT,7.17531E+14,Heart failure monitoring telephone invitation (procedure)
heart failure,SNOMED CT,7.81051E+14,Has heart failure management plan (finding)
heart failure,SNOMED CT,7.89621E+14,Preferred place of care for next exacerbation of heart failure (finding)
heart failure,SNOMED CT,8.12001E+14,Heart failure self-management plan agreed (finding)
heart failure,SNOMED CT,8.51521E+14,Heart failure clinical pathway (regime/therapy)
heart failure,SNOMED CT,1110931000000103,Quality and Outcomes Framework heart failure quality indicator-related care invitation (procedure)
heart failure,SNOMED CT,15629541000119106,Congestive heart failure stage C due to ischemic cardiomyopathy (disorder)
heart failure,SNOMED CT,15629591000119103,Congestive heart failure stage B due to ischemic cardiomyopathy (disorder)
heart failure,SNOMED CT,15629641000119107,Systolic heart failure stage B due to ischemic cardiomyopathy (disorder)
heart failure,SNOMED CT,15629741000119102,Systolic***REMOVED***heart***REMOVED***failure***REMOVED***stage***REMOVED***C***REMOVED***due***REMOVED***to***REMOVED***ischemic***REMOVED***cardiomyopathy***REMOVED***(disorder)
heart failure,SNOMED CT,15964661000119102,Acute***REMOVED***cor***REMOVED***pulmonale***REMOVED***due***REMOVED***to***REMOVED***septic***REMOVED***pulmonary***REMOVED***embolism***REMOVED***(disorder)
heart failure,SNOMED CT,15964701000119109,Acute***REMOVED***cor***REMOVED***pulmonale***REMOVED***co-occurrent***REMOVED***and***REMOVED***due***REMOVED***to***REMOVED***saddle***REMOVED***embolus***REMOVED***of***REMOVED***pulmonary***REMOVED***artery***REMOVED***(disorder)
heart failure,SNOMED CT,16838951000119100,Acute on chronic right-sided congestive heart failure (disorder)
covid19,ICD10,E851,Invasive ventilation
covid19,ICD10,E852,Non-invasive ventilation NEC
covid19,ICD10,E856,Continuous positive airway pressure
covid19,ICD10,U071,"COVID-19, virus identified"
covid19,ICD10,U072,"COVID-19, virus not identified"
covid19,ICD10,U08,Personal history of COVID-19
covid19,ICD10,U089,"Personal history of COVID-19, unspecified"
covid19,ICD10,U09,Post COVID-19 condition
covid19,ICD10,U099,"Post COVID-19 condition, unspecified"
covid19,ICD10,U10,Multisystem inflammatory syndrome associated with COVID-19
covid19,ICD10,U109,"Multisystem inflammatory syndrome associated with COVID-19, unspecified"
covid19,ICD10,X56,Intubation of trachea
covid19,ICD10,X581,Extracorporeal membrane oxygenation
covid19,SNOMED CT,120814005,Coronavirus antibody (substance)
covid19,SNOMED CT,186747009,Coronavirus infection (disorder)
covid19,SNOMED CT,1008541000000105,Coronavirus ribonucleic acid detection assay (observable entity)
covid19,SNOMED CT,1029481000000103,Coronavirus nucleic acid detection assay (observable entity)
covid19,SNOMED CT,1240381000000105,Severe acute respiratory syndrome coronavirus 2 (organism)
covid19,SNOMED CT,1240391000000107,Antigen of severe acute respiratory syndrome coronavirus 2 (substance)
covid19,SNOMED CT,1240401000000105,Antibody to severe acute respiratory syndrome coronavirus 2 (substance)
covid19,SNOMED CT,1240411000000107,Ribonucleic acid of severe acute respiratory syndrome coronavirus 2 (substance)
covid19,SNOMED CT,1240421000000101,Serotype severe acute respiratory syndrome coronavirus 2 (qualifier value)
covid19,SNOMED CT,1240511000000106,Detection of severe acute respiratory syndrome coronavirus 2 using polymerase chain reaction technique (procedure)
covid19,SNOMED CT,1240521000000100,Otitis media caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1240531000000103,Myocarditis caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1240541000000107,Infection of upper respiratory tract caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1240551000000105,Pneumonia caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1240561000000108,Encephalopathy caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1240571000000101,Gastroenteritis caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1240581000000104,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid detected (finding)
covid19,SNOMED CT,1240741000000103,Severe acute respiratory syndrome coronavirus 2 serology (observable entity)
covid19,SNOMED CT,1240751000000100,Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1300631000000101,Coronavirus disease 19 severity score (observable entity)
covid19,SNOMED CT,1300671000000104,Coronavirus disease 19 severity scale (assessment scale)
covid19,SNOMED CT,1300681000000102,Assessment using coronavirus disease 19 severity scale (procedure)
covid19,SNOMED CT,1300721000000109,Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 confirmed by laboratory test (situation)
covid19,SNOMED CT,1300731000000106,Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 confirmed using clinical diagnostic criteria (situation)
covid19,SNOMED CT,1321181000000108,Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 record extraction simple reference set (foundation metadata concept)
covid19,SNOMED CT,1321191000000105,Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 procedures simple reference set (foundation metadata concept)
covid19,SNOMED CT,1321201000000107,Coronavirus disease 19 caused by severe acute respiratory syndrome coronavirus 2 health issues simple reference set (foundation metadata concept)
covid19,SNOMED CT,1321241000000105,Cardiomyopathy caused by severe acute respiratory syndrome coronavirus 2 (disorder)
covid19,SNOMED CT,1321301000000101,Severe acute respiratory syndrome coronavirus 2 ribonucleic acid qualitative existence in specimen (observable entity)
covid19,SNOMED CT,1321311000000104,Severe acute respiratory syndrome coronavirus 2 immunoglobulin M qualitative existence in specimen (observable entity)
covid19,SNOMED CT,1321321000000105,Severe acute respiratory syndrome coronavirus 2 immunoglobulin G qualitative existence in specimen (observable entity)
covid19,SNOMED CT,1321331000000107,Arbitrary concentration of severe acute respiratory syndrome coronavirus 2 total immunoglobulin in serum (observable entity)
covid19,SNOMED CT,1321341000000103,Arbitrary concentration of severe acute respiratory syndrome coronavirus 2 immunoglobulin G in serum (observable entity)
covid19,SNOMED CT,1321351000000100,Arbitrary concentration of severe acute respiratory syndrome coronavirus 2 immunoglobulin M in serum (observable entity)
covid19,SNOMED CT,1321541000000108,Severe acute respiratory syndrome coronavirus 2 immunoglobulin G detected (finding)
covid19,SNOMED CT,1321551000000106,Severe acute respiratory syndrome coronavirus 2 immunoglobulin M detected (finding)
covid19,SNOMED CT,1321761000000103,Severe acute respiratory syndrome coronavirus 2 immunoglobulin A detected (finding)
covid19,SNOMED CT,1321801000000108,Arbitrary concentration of severe acute respiratory syndrome coronavirus 2 immunoglobulin A in serum (observable entity)
covid19,SNOMED CT,1321811000000105,Severe acute respiratory syndrome coronavirus 2 immunoglobulin A qualitative existence in specimen (observable entity)
covid19,SNOMED CT,1322781000000102,Severe acute respiratory syndrome coronavirus 2 antigen detection result positive (finding)
covid19,SNOMED CT,1322871000000109,Severe acute respiratory syndrome coronavirus 2 antibody detection result positive (finding)
diabetes,ICD10,E10,Insulin-dependent diabetes mellitus
diabetes,ICD10,E11,Non-insulin-dependent diabetes mellitus
diabetes,ICD10,E12,Malnutrition-related diabetes mellitus
diabetes,ICD10,E13,Other specified diabetes mellitus
diabetes,ICD10,E14,Unspecified diabetes mellitus
diabetes,ICD10,G590,Diabetic mononeuropathy
diabetes,ICD10,G632,Diabetic polyneuropathy
diabetes,ICD10,H280,Diabetic cataract
diabetes,ICD10,H360,Diabetic retinopathy
diabetes,ICD10,M142,Diabetic arthropathy
diabetes,ICD10,N083,Glomerular disorders in diabetes mellitus
diabetes,ICD10,O240,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, insulin-dependent"
diabetes,ICD10,O241,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, non-insulin-dependent"
diabetes,ICD10,O242,Diabetes mellitus in pregnancy: Pre-existing malnutrition-related diabetes mellitus
diabetes,ICD10,O243,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified"
diabetes,SNOMED CT,1822007,Impaired glucose tolerance associated with pancreatic disease (disorder)
diabetes,SNOMED CT,2751001,Fibrocalculous pancreatic diabetes (disorder)
diabetes,SNOMED CT,4307007,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class F (disorder)"
diabetes,SNOMED CT,4783006,Maternal diabetes mellitus with hypoglycemia affecting fetus OR newborn (disorder)
diabetes,SNOMED CT,4855003,Retinopathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,5368009,Drug-induced diabetes mellitus (disorder)
diabetes,SNOMED CT,5969009,Diabetes mellitus associated with genetic syndrome (disorder)
diabetes,SNOMED CT,6143009,Diabetic education (procedure)
diabetes,SNOMED CT,8801005,Secondary diabetes mellitus (disorder)
diabetes,SNOMED CT,9414007,Impaired glucose tolerance (disorder)
diabetes,SNOMED CT,9859006,Acanthosis nigricans due to type 2 diabetes mellitus (disorder)
diabetes,SNOMED CT,11530004,Brittle diabetes mellitus (finding)
diabetes,SNOMED CT,11687002,Gestational diabetes mellitus (disorder)
diabetes,SNOMED CT,13196008,Secondary diabetes insipidus (disorder)
diabetes,SNOMED CT,14052004,Impaired glucose tolerance in and individual with a heritable form of maturity onset diabetes in the young (disorder)
diabetes,SNOMED CT,19378003,Pseudotabes due to diabetes mellitus (disorder)
diabetes,SNOMED CT,22910008,Impaired glucose tolerance in obese (disorder)
diabetes,SNOMED CT,23045005,Insulin dependent diabetes mellitus type IA (disorder)
diabetes,SNOMED CT,25093002,Disorder of eye due to diabetes mellitus (disorder)
diabetes,SNOMED CT,25412000,Microaneurysm of retinal artery due to diabetes mellitus (disorder)
diabetes,SNOMED CT,26298008,Ketoacidotic coma due to diabetes mellitus (disorder)
diabetes,SNOMED CT,28032008,Insulin dependent diabetes mellitus type IB (disorder)
diabetes,SNOMED CT,32284009,Impaired glucose tolerance in nonobese (disorder)
diabetes,SNOMED CT,33559001,Pineal hyperplasia AND diabetes mellitus syndrome (disorder)
diabetes,SNOMED CT,33669002,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class D (disorder)"
diabetes,SNOMED CT,34818008,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class B (disorder)"
diabetes,SNOMED CT,35777006,Mononeuropathy multiplex due to diabetes mellitus (disorder)
diabetes,SNOMED CT,38046004,Diffuse glomerulosclerosis of kidney due to diabetes mellitus (disorder)
diabetes,SNOMED CT,38063000,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class C (disorder)"
diabetes,SNOMED CT,38205001,Diarrhea due to diabetes mellitus (disorder)
diabetes,SNOMED CT,39058009,Lumbosacral radiculoplexus neuropathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,39127005,Symmetric proximal motor neuropathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,39181008,Radiculoplexus neuropathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,42021008,Familial diabetes insipidus (disorder)
diabetes,SNOMED CT,42954008,Diabetes mellitus associated with receptor abnormality (disorder)
diabetes,SNOMED CT,43959009,Cataract of eye due to diabetes mellitus (disorder)
diabetes,SNOMED CT,44054006,Diabetes mellitus type 2 (disorder)
diabetes,SNOMED CT,45369008,Neurohypophyseal diabetes insipidus (disorder)
diabetes,SNOMED CT,46635009,Diabetes mellitus type 1 (disorder)
diabetes,SNOMED CT,46894009,Gestational diabetes mellitus class A2 (disorder)
diabetes,SNOMED CT,48951005,Bullous disease due to diabetes mellitus (disorder)
diabetes,SNOMED CT,49455004,Polyneuropathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,49817004,Neonatal diabetes mellitus (disorder)
diabetes,SNOMED CT,50620007,Autonomic neuropathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,51002006,Diabetes mellitus associated with pancreatic disease (disorder)
diabetes,SNOMED CT,57886004,Protein-deficient diabetes mellitus (disorder)
diabetes,SNOMED CT,59079001,Diabetes mellitus associated with hormonal etiology (disorder)
diabetes,SNOMED CT,59276001,Proliferative retinopathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,60634005,Impaired glucose tolerance associated with drugs (disorder)
diabetes,SNOMED CT,61165007,Hereditary nephrogenic diabetes insipidus (disorder)
diabetes,SNOMED CT,62260007,Pretibial pigmental patches due to diabetes mellitus (disorder)
diabetes,SNOMED CT,63510008,Nodular glomerulosclerosis of kidney due to diabetes mellitus (disorder)
diabetes,SNOMED CT,70694009,Diabetes mellitus AND insipidus with optic atrophy AND deafness (disorder)
diabetes,SNOMED CT,73480000,Impaired glucose tolerance associated with hormonal etiology (disorder)
diabetes,SNOMED CT,74627003,Complication due to diabetes mellitus (disorder)
diabetes,SNOMED CT,75022004,Gestational diabetes mellitus class A1 (disorder)
diabetes,SNOMED CT,75524006,Malnutrition related diabetes mellitus (disorder)
diabetes,SNOMED CT,75682002,Diabetes mellitus caused by insulin receptor antibodies (disorder)
diabetes,SNOMED CT,77274005,Idiopathic diabetes insipidus (disorder)
diabetes,SNOMED CT,79554005,Asymmetric proximal motor neuropathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,80660001,Mauriac \'s syndrome (disorder)
diabetes,SNOMED CT,81475007,Acquired nephrogenic diabetes insipidus (disorder)
diabetes,SNOMED CT,81531005,Diabetes mellitus type 2 in obese (disorder)
diabetes,SNOMED CT,81830002,Mononeuropathy simplex due to diabetes mellitus (disorder)
diabetes,SNOMED CT,82141001,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class A (disorder)"
diabetes,SNOMED CT,82260000,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class R (disorder)"
diabetes,SNOMED CT,82701004,"Pregestational diabetes mellitus AND/OR impaired glucose tolerance, modified White class FR (disorder)"
diabetes,SNOMED CT,82800008,Dipsogenic diabetes insipidus (disorder)
diabetes,SNOMED CT,82980005,Anemia due to diabetes mellitus (disorder)
diabetes,SNOMED CT,88512005,Impaired glucose tolerance associated with insulin receptor abnormality (disorder)
diabetes,SNOMED CT,91352004,Diabetes mellitus due to structurally abnormal insulin (disorder)
diabetes,SNOMED CT,111395007,Nephrogenic diabetes insipidus (disorder)
diabetes,SNOMED CT,111556005,Ketoacidosis without coma due to diabetes mellitus (disorder)
diabetes,SNOMED CT,126534007,Mixed sensorimotor polyneuropathy due to diabetes mellitus (disorder)
diabetes,SNOMED CT,126535008,Motor polyneuropathy due to diabetes mellitus (disorder)
