LAD23CD,mean_gdp_per_capita,mean_gdp_per_capita_usd,gdp_per_capita_usd_grp,MSOA11CD,gdp_grp
E08000003,55453,70763.5733,"50-75,000",E02001090,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001079,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001076,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001073,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001077,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001072,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001080,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001084,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001097,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001093,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001088,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001046,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001064,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001067,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001071,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001062,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001092,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001085,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001059,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02006915,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001052,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001050,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001063,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001075,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001066,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02006913,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001094,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001091,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001083,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001061,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001057,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02006902,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001053,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02006916,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001051,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001068,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02006914,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001070,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001069,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001087,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001055,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001056,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001096,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001095,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001045,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001086,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02001082,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02006912,50_To_75
E08000003,55453,70763.5733,"50-75,000",E02006917,50_To_75
E08000006,37367.4,47684.53914,"25-50,000",E02001177,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001166,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001168,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001158,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001179,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001170,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001169,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001186,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001185,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001157,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001165,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001162,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001171,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001159,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001163,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001175,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001172,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001176,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001173,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001182,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001174,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001167,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001161,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001160,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001181,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001183,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001178,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001164,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001184,25_To_50
E08000006,37367.4,47684.53914,"25-50,000",E02001180,25_To_50
E08000009,47759.2,60945.51512,"50-75,000",E02001286,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001270,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001274,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001264,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001266,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001273,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001285,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001271,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001272,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001279,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001267,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001280,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001281,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001275,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001260,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001263,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001265,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001268,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001278,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001262,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001259,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001261,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001283,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001284,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001282,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001276,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001277,50_To_75
E08000009,47759.2,60945.51512,"50-75,000",E02001269,50_To_75
E08000007,29529,37681.9569,"25-50,000",E02001226,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001199,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001212,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001213,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001216,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001225,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001220,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001227,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001223,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001219,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001221,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001207,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001217,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001197,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001194,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001206,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001203,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001196,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001228,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001224,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001222,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001214,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001218,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001202,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001211,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001189,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001195,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001198,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001191,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001208,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001210,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001192,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001215,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001209,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001204,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001205,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001193,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001187,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001188,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001200,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001190,25_To_50
E08000007,29529,37681.9569,"25-50,000",E02001201,25_To_50
E08000008,18466.6,23565.22826,"<25,000",E02001246,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001256,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001248,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001258,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001251,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001229,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001240,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001233,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001231,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001237,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001247,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001254,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001257,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001239,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001238,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001245,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001250,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001243,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001235,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001242,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001236,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001241,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001255,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001234,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001249,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001232,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001244,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001230,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001253,Less_Than_25
E08000008,18466.6,23565.22826,"<25,000",E02001252,Less_Than_25
E08000001,24818,31670.2498,"25-50,000",E02001012,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001001,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001006,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001009,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001003,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000991,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001013,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000986,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000989,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000985,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000995,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000990,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000996,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001002,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001015,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000997,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001011,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001017,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001007,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001014,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001005,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001000,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001010,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001016,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000993,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000987,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000984,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000988,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000994,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000998,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000992,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02000999,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001004,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001018,25_To_50
E08000001,24818,31670.2498,"25-50,000",E02001008,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001299,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001326,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001304,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001315,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001289,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001317,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001310,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001325,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001292,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001314,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001311,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001307,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001288,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001313,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001320,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001300,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001297,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001290,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001287,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001322,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001294,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001305,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001316,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001324,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001319,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001301,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001309,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001308,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001323,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001298,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001296,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001321,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001306,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001312,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001291,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001318,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001302,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001303,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001295,25_To_50
E08000010,20280.8,25880.32888,"25-50,000",E02001293,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001024,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001034,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001042,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001023,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001037,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001020,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001038,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001027,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001030,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001025,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001035,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001026,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001040,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001043,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001039,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001028,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001044,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001031,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001022,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001033,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001032,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001036,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001019,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001021,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001041,25_To_50
E08000002,22062.8,28154.339079999998,"25-50,000",E02001029,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001118,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001129,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001109,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001105,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001100,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001110,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02006860,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001103,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001099,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001128,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001117,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001126,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001106,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001108,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001127,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001130,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001123,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001124,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001104,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001114,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001112,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001102,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001115,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001111,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001098,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001101,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001116,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001107,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001125,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001131,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001119,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001113,25_To_50
E08000004,20541.2,26212.625320000003,"25-50,000",E02001121,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001138,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001132,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001133,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001147,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001141,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001155,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001152,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001148,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001151,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001154,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001156,25_To_50
E08000005,20902.8,26674.06308,"25-50,000",E02001144,25_To_50
